time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705354027,0.632430706650257,1.8342029816514536,0.3502679169457306,13.765811875796496,0.29030017239630757,6.4374414155906265,0.41261289566939235,3.295862554186245,2.7064036592338905,0.2643570504527823,0.24296074368594622,111411200,43470848,11984896,40574976,43184128,16068608,38592512,10117120,45056000,3014656,8732672,87181.91278024785,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,25.602,0.933,86.345,0.667,13.067,14.2,0.6,149.867,18.933,7.8,0,0,0,0,0.0029491255961844195,0.0031798839458413927,0.375,0.06406474716297236,0.003,0.1956416470588235,0.0035454545454545456,0.00196641074856046,0.007432705248990578,0.0028903225806451616,0.004605087440381558,0.004923791102514507,0.95,0.09884484999892816,0.0046,0.6942424242424244,0.007666666666666669,0.00440940499040307,0.009604979811574698,0.004598709677419354
1705354028,0.632430706650257,1.8342029816514536,0.3502679169457306,13.462715323808066,0.25093546901936825,6.4374414155906265,0.4211676496847637,3.295862554186245,2.7064036592338905,0.2643570504527823,0.24296074368594622,111411200,43470848,11984896,40574976,43184128,16068608,38592512,10117120,45056000,3014656,8732672,87181.91278024785,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,25.602,0.933,86.345,0.667,13.067,14.2,1,149.867,18.933,7.8,0,0,0,0,0.0029491255961844195,0.0031798839458413927,0.375,0.06406474716297236,0.003,0.19562988235294115,0.0035454545454545456,0.00196641074856046,0.007432705248990578,0.0028903225806451616,0.004605087440381558,0.004923791102514507,0.95,0.09884484999892816,0.0046,0.6942424242424244,0.007666666666666669,0.00440940499040307,0.009604979811574698,0.004598709677419354
1705354029,0.632430706650257,1.8342029816514536,0.3502679169457306,12.864020169629839,0.24609713281276316,6.4374414155906265,0.5602117806041093,3.295862554186245,2.7064036592338905,0.19448710385296042,0.24296074368594622,111411200,43470848,11984896,40574976,43184128,16068608,38256640,10117120,45056000,3014656,8732672,87181.91278024785,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,25.602,0.933,86.345,0.667,13.467,14.2,1,152,18.933,7.8,0,0,0,0,0.0029491255961844195,0.0031798839458413927,0.375,0.06406474716297236,0.003,0.19729697674418606,0.0035454545454545456,0.0019628924833491913,0.007432705248990578,0.0028903225806451616,0.004605087440381558,0.004923791102514507,0.95,0.09884484999892816,0.0046,0.6842592592592596,0.007666666666666669,0.0044070409134157945,0.009604979811574698,0.004598709677419354
1705354030,0.632430706650257,1.8342029816514536,0.4277129871385687,12.564971661042904,0.241258796606158,6.4374414155906265,0.5714035933040944,3.295862554186245,2.7064036592338905,0.1989425289814595,0.24296074368594622,111411200,43470848,11595776,40574976,43184128,16068608,38256640,10117120,45056000,3014656,8732672,87181.91278024785,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,26.8,0.933,86.345,0.667,13.467,14.2,1,152,18.933,7.8,0,0,0,0,0.0029491255961844195,0.0031741626794258367,0.375,0.06406474716297236,0.003,0.19728534883720927,0.0035454545454545456,0.0019628924833491913,0.007432705248990578,0.0028903225806451616,0.004605087440381558,0.004913492822966507,0.95,0.09884484999892816,0.0046,0.6842592592592596,0.007666666666666669,0.0044070409134157945,0.009604979811574698,0.004598709677419354
1705354031,0.632430706650257,1.8342029816514536,0.4277129871385687,18.58181901258834,0.30040902679830694,6.4374414155906265,0.6715087619991121,3.295862554186245,2.7064036592338905,0.20339795410995856,0.24296074368594622,111411200,43470848,11595776,40697856,43188224,16068608,38256640,10117120,45056000,3014656,8732672,87181.91278024785,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,26.8,0.933,86.345,0.667,13.467,14.2,1,152,18.933,7.8,0,0,0,0,0.0029491255961844195,0.0031741626794258367,0.375,0.06406474716297236,0.003,0.19727372093023257,0.0035454545454545456,0.0019628924833491913,0.007432705248990578,0.0028903225806451616,0.004605087440381558,0.004913492822966507,0.95,0.09884484999892816,0.0046,0.6842592592592596,0.007666666666666669,0.0044070409134157945,0.009604979811574698,0.004598709677419354
1705354032,0.5329739510216525,1.8342029816514536,0.4277129871385687,18.58181901258834,0.30040902679830694,6.4374414155906265,0.6715087619991121,3.372833816407703,2.7064036592338905,0.20785337923845768,0.24296074368594622,111411200,43470848,11595776,40697856,43188224,16068608,38256640,10514432,45056000,3014656,8732672,73471.58830763408,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,27.867,1.467,88.278,1.2,13.467,14.2,1.533,153.4,18.933,8.867,0,0,0,0,0.0029491255961844195,0.0031743295019157087,0.35000000000000003,0.06393995654013417,0.003,0.1972620930232558,0.0036451612903225807,0.001962398857686816,0.007432705248990578,0.002883495145631068,0.004605087440381558,0.004913793103448276,0.8857142857142858,0.09873184127838845,0.0046,0.6842592592592596,0.00795,0.0044069490718705384,0.009604979811574698,0.0045870550161812304
1705354033,0.5224334392441481,2.086180568456276,0.4277129871385687,18.58181901258834,0.30040902679830683,6.486934227568569,0.6715087619991121,3.372833816407703,2.7064036592338905,0.21230880436695684,0.2559716230466878,111411200,43581440,11595776,40697856,43188224,16289792,38256640,10514432,45056000,3014656,8843264,72018.5564279633,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,27.867,1.467,88.278,1.2,13.467,14.2,1.533,153.4,18.933,8.867,0,0,0,0,0.0029491255961844195,0.0031743295019157087,0.35000000000000003,0.06393995654013417,0.003,0.19725046511627908,0.0036451612903225807,0.001962398857686816,0.007432705248990578,0.002883495145631068,0.004605087440381558,0.004913793103448276,0.8857142857142858,0.09873184127838845,0.0046,0.6842592592592596,0.00795,0.0044069490718705384,0.009604979811574698,0.0045870550161812304
1705354034,0.36327749999998105,2.086180568456276,0.4277129871385687,18.58181901258834,0.3046749555950272,6.486934227568569,0.6715087619991121,3.372833816407703,2.7064036592338905,0.21676422949545587,0.2559716230466878,111411200,43581440,11595776,40697856,43188224,16289792,38256640,10514432,45056000,3014656,8843264,40960,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,27.867,1.467,88.278,1.2,13.467,14.2,1.533,153.4,18.933,8.867,0,0,0,0,0.0029491255961844195,0.0031743295019157087,0.35000000000000003,0.06393995654013417,0.003,0.19723883720930235,0.0036451612903225807,0.001962398857686816,0.007432705248990578,0.002883495145631068,0.004605087440381558,0.004913793103448276,0.8857142857142858,0.09873184127838845,0.0046,0.6842592592592596,0.00795,0.0044069490718705384,0.009604979811574698,0.0045870550161812304
1705354035,0.36327749999998105,2.086180568456276,0.4277129871385687,18.58181901258834,0.3046749555950272,6.486934227568569,0.6715087619991121,3.372833816407703,2.7064036592338905,0.221219654623955,0.2559716230466878,111411200,43581440,11595776,40697856,43188224,16289792,38256640,10514432,45056000,3014656,8843264,40960,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,27.867,1.467,88.278,1.2,13.467,14.2,1.533,153.4,18.933,8.867,0,0,0,0,0.0029491255961844195,0.0031743295019157087,0.35000000000000003,0.06393995654013417,0.003,0.19722720930232554,0.0036451612903225807,0.001962398857686816,0.007432705248990578,0.002883495145631068,0.004605087440381558,0.004913793103448276,0.8857142857142858,0.09873184127838845,0.0046,0.6842592592592596,0.00795,0.0044069490718705384,0.009604979811574698,0.0045870550161812304
1705354036,0.36327749999998105,2.086180568456276,0.4277129871385687,18.58181901258834,0.3046749555950272,6.486934227568569,0.6715087619991121,3.372833816407703,2.7064036592338905,0.2673255077099458,0.2559716230466878,111411200,43581440,11595776,40697856,43188224,16289792,38256640,10514432,45056000,3014656,8843264,40960,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,27.867,1.467,88.278,1.2,13.467,14.2,1.533,153.4,18.933,8.867,0,0,0,0,0.0029491255961844195,0.0031743295019157087,0.35000000000000003,0.06393995654013417,0.003,0.19721558139534887,0.0036451612903225807,0.001962398857686816,0.007432705248990578,0.002883495145631068,0.004605087440381558,0.004913793103448276,0.8857142857142858,0.09873184127838845,0.0046,0.6842592592592596,0.00795,0.0044069490718705384,0.009604979811574698,0.0045870550161812304
1705354037,0.36327749999998105,2.086180568456276,0.4277129871385687,18.58181901258834,0.3046749555950272,5.410821703559024,0.6715087619991121,2.8073811720980513,2.7064036592338905,0.2673255077099458,0.2559716230466878,111411200,43581440,11595776,40697856,43188224,16289792,38256640,10514432,45056000,3014656,8843264,40960,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,27.867,1.467,88.278,1.2,13.467,14.2,1.533,153.4,18.933,8.867,0,0,0,0,0.0029491255961844195,0.0031743295019157087,0.35000000000000003,0.06393995654013417,0.003,0.19720395348837208,0.0036451612903225807,0.001962398857686816,0.007432705248990578,0.002883495145631068,0.004605087440381558,0.004913793103448276,0.8857142857142858,0.09873184127838845,0.0046,0.6842592592592596,0.00795,0.0044069490718705384,0.009604979811574698,0.0045870550161812304
1705354038,0.4334757626005356,2.086180568456276,0.3895107377150539,18.58181901258834,0.3046749555950272,5.5196741990454985,0.6715087619991121,2.865751336846414,2.7064036592338905,0.2673255077099458,0.2559716230466878,111411200,43581440,11595776,40697856,43188224,16289792,38256640,10514432,45056000,3014656,8843264,48874.94335905434,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,27.867,1.467,88.278,1.2,13.467,14.2,1.533,154,19.533,8.867,0,0,0,0,0.0029491255961844195,0.0031743295019157087,0.35000000000000003,0.06393995654013417,0.003,0.19719232558139532,0.0036451612903225807,0.001968032204593891,0.007434810951760103,0.002883495145631068,0.004605087440381558,0.004913793103448276,0.8857142857142858,0.09873184127838845,0.0046,0.6842592592592596,0.00795,0.004408761543926118,0.009596479791395045,0.0045870550161812304
1705354039,0.4235354818584577,2.283939262000663,0.3972385376055726,18.58181901258834,0.3046749555950272,5.628526694531971,0.6715087619991121,2.9241215015947772,2.7064036592338905,0.2673255077099458,0.2559716230466878,111411200,43581440,11595776,40697856,43188224,16289792,38256640,10514432,45056000,3014656,8843264,47754.16406720298,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,27.867,1.467,88.278,1.533,13.467,14.2,1.533,154,19.533,8.867,0,0,0,0,0.0029491255961844195,0.0031743295019157087,0.35000000000000003,0.06393995654013417,0.003,0.19718069767441862,0.0036451612903225807,0.001968032204593891,0.007434810951760103,0.002883495145631068,0.004605087440381558,0.004913793103448276,0.8857142857142858,0.09873184127838845,0.0046,0.6842592592592596,0.00795,0.004408761543926118,0.009596479791395045,0.0045870550161812304
1705354040,0.6776374025973866,2.283939262000663,0.40496633749609123,18.58181901258834,0.3046749555950272,6.531149729188387,0.6715087619991121,2.9824916663431393,2.7064036592338905,0.2673255077099458,0.2848612965435419,111419392,43581440,11595776,40697856,43188224,16289792,38256640,10514432,45056000,3014656,8843264,34044.67532467532,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,27.867,1.467,88.278,1.533,13.467,14.2,1.533,154,19.533,8.867,0,0,0,0,0.0029491255961844195,0.0031743295019157087,0.35000000000000003,0.06393995654013417,0.003,0.19716906976744183,0.0036451612903225807,0.001968032204593891,0.007434810951760103,0.002883495145631068,0.004605087440381558,0.004913793103448276,0.8857142857142858,0.09873184127838845,0.0046,0.6842592592592596,0.00795,0.004408761543926118,0.009596479791395045,0.0045870550161812304
1705354041,0.6776374025973866,2.283939262000663,0.4636679934311193,18.58181901258834,0.3046749555950272,6.531149729188387,0.6715087619991121,3.0408618310915023,2.612865902541551,0.2673255077099458,0.2848612965435419,111419392,43581440,11595776,40697856,43188224,16289792,38256640,10514432,45051904,3014656,8843264,34044.67532467532,0,0,0,4,4,9,4,3,30,3,4,4,4,3,15.333,27.867,1.467,88.278,1.533,13.467,14.2,1.533,154,19.533,8.067,0,0,0,0,0.0029491255961844195,0.0031743295019157087,0.35000000000000003,0.06393995654013417,0.003,0.1971574418604651,0.0036451612903225807,0.001968032204593891,0.007434810951760103,0.002862068965517241,0.004605087440381558,0.004913793103448276,0.8857142857142858,0.09873184127838845,0.0046,0.6842592592592596,0.00795,0.004408761543926118,0.009596479791395045,0.004582445141065831
1705354042,0.6776374025973866,2.283939262000663,0.4636679934311193,18.58181901258834,0.3046749555950272,6.531149729188387,0.6715087619991121,3.502209884901771,2.612865902541551,0.2673255077099458,0.2848612965435419,111419392,43581440,11595776,40697856,43188224,16289792,38256640,10514432,45051904,3014656,8843264,34044.67532467532,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,25.067,1.4,73.538,1.533,13.467,11.6,1.533,140.467,17.867,7,0,0,0,0,0.0029554140127388533,0.0031592417061611375,0.34558823529411764,0.06335683033543997,0.003,0.19569615384615383,0.0036451612903225807,0.0019999999999999996,0.007421284634760704,0.0028646153846153847,0.004606369426751592,0.004886635071090047,0.8750000000000001,0.09761059795819155,0.0046,0.6784375,0.00795,0.004413944954128439,0.00956486146095718,0.0045827692307692305
1705354043,0.6776374025973866,2.283939262000663,0.40570047848569046,18.58181901258834,0.3046749555950272,6.531149729188387,0.6715087619991121,3.502209884901771,2.612865902541551,0.2673255077099458,0.2848612965435419,111419392,43581440,11595776,40697856,43188224,16289792,38256640,10514432,45051904,3014656,8843264,34044.67532467532,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,25.067,1.4,73.538,1.533,13.467,11.6,1.333,140.467,17.867,7,0,0,0,0,0.0029554140127388533,0.0031592417061611375,0.34558823529411764,0.06335683033543997,0.003,0.19568484162895927,0.0035882352941176473,0.0019999999999999996,0.007421284634760704,0.0028646153846153847,0.004606369426751592,0.004886635071090047,0.8750000000000001,0.09761059795819155,0.0046,0.6784375,0.0078000000000000005,0.004413944954128439,0.00956486146095718,0.0045827692307692305
1705354044,0.6776374025973866,2.283939262000663,0.3979726785951717,18.58181901258834,0.3046749555950272,6.531149729188387,0.6846037196493121,3.502209884901771,2.612865902541551,0.2673255077099458,0.2848612965435419,111419392,43581440,11595776,40697856,43188224,16289792,38813696,10514432,45051904,3014656,8843264,34044.67532467532,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,25.067,1.4,73.538,1.533,11.667,11.6,1.333,127,17.867,7,0,0,0,0,0.0029554140127388533,0.0031592417061611375,0.34558823529411764,0.06335683033543997,0.003,0.19030600000000003,0.0035882352941176473,0.002146411908464786,0.007421284634760704,0.0028646153846153847,0.004606369426751592,0.004886635071090047,0.8750000000000001,0.09761059795819155,0.0046,0.6459183673469387,0.0078000000000000005,0.0044420795378804735,0.00956486146095718,0.0045827692307692305
1705354045,0.6776374025973866,2.283939262000663,0.4833088968388856,18.58181901258834,0.2982847250437208,6.531149729188387,0.6846037196493121,3.502209884901771,2.612865902541551,0.26378224501335756,0.2848612965435419,111419392,43581440,11730944,40697856,43188224,16289792,38813696,10514432,45051904,3014656,8843264,34044.67532467532,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,22.133,1.4,73.538,1.533,11.667,11.6,1.333,127,17.867,7,0,0,0,0,0.0029554140127388533,0.0031476489260850895,0.34558823529411764,0.06335683033543997,0.003,0.1902948888888889,0.0035882352941176473,0.002146411908464786,0.007421284634760704,0.0028646153846153847,0.004606369426751592,0.004865768066953162,0.8750000000000001,0.09761059795819155,0.0046,0.6459183673469387,0.0078000000000000005,0.0044420795378804735,0.00956486146095718,0.0045827692307692305
1705354046,0.6776374025973866,2.283939262000663,0.4833088968388856,18.58181901258834,0.2982847250437208,6.573989011628894,0.6846037196493121,3.0432550078461853,2.612865902541551,0.26378224501335756,0.27293765364780764,111419392,43581440,11730944,40697856,43188224,16637952,38813696,10514432,45051904,3014656,8847360,34044.67532467532,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,22.133,1.4,73.538,1.533,11.667,11.6,1.333,127,17.867,7,0,0,0,0,0.0029554140127388533,0.0031476489260850895,0.34558823529411764,0.06335683033543997,0.003,0.19028377777777777,0.0035882352941176473,0.002146411908464786,0.007421284634760704,0.0028646153846153847,0.004606369426751592,0.004865768066953162,0.8750000000000001,0.09761059795819155,0.0046,0.6459183673469387,0.0078000000000000005,0.0044420795378804735,0.00956486146095718,0.0045827692307692305
1705354047,0.6776374025973866,2.283939262000663,0.4833088968388856,18.63574898853977,0.2982847250437208,6.573989011628894,0.6070486092838984,3.5087988126902885,2.612865902541551,0.26378224501335756,0.27293765364780764,111419392,43581440,11730944,41230336,43188224,16637952,38813696,10080256,45051904,3014656,8847360,34044.67532467532,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,21.467,1.067,72.272,1.2,11.667,11.6,1,126.067,17.867,6.333,0,0,0,0,0.0029554140127388533,0.0031465250901694768,0.31617647058823517,0.06327594568380214,0.003,0.19027266666666667,0.0035263157894736843,0.0021479263694832557,0.007421284634760704,0.002862275449101796,0.004606369426751592,0.004863745162305058,0.8227272727272725,0.09756304558680892,0.0046,0.6459183673469387,0.007600000000000001,0.004442359724994456,0.00956486146095718,0.004572455089820359
1705354048,0.6776374025973866,2.283939262000663,0.4833088968388856,18.9064221479354,0.2982847250437208,6.573989011628894,0.7071724406763208,3.5087988126902885,2.612865902541551,0.26378224501335756,0.27293765364780764,111419392,43581440,11730944,41230336,43188224,16637952,38813696,10080256,45051904,3014656,8847360,34044.67532467532,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,21.467,1.067,72.272,1.2,11.667,11.6,1,126.067,17.867,6.333,0,0,0,0,0.0029554140127388533,0.0031465250901694768,0.31617647058823517,0.06327594568380214,0.003,0.19026155555555557,0.0035263157894736843,0.0021479263694832557,0.007421284634760704,0.002862275449101796,0.004606369426751592,0.004863745162305058,0.8227272727272725,0.09756304558680892,0.0046,0.6459183673469387,0.007600000000000001,0.004442359724994456,0.00956486146095718,0.004572455089820359
1705354049,0.6776374025973866,2.283939262000663,0.4833088968388856,18.9064221479354,0.30246196957566046,6.573989011628894,0.7071724406763208,3.5087988126902885,2.612865902541551,0.26378224501335756,0.27293765364780764,111419392,43581440,11730944,41230336,43188224,16637952,38813696,10080256,45051904,3014656,8847360,34044.67532467532,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,21.467,1.067,72.272,1.2,11.667,11.6,1,126.067,17.867,6.333,0,0,0,0,0.0029554140127388538,0.0031465250901694768,0.31617647058823517,0.06327594568380214,0.003,0.19025044444444444,0.0035263157894736843,0.0021479263694832557,0.007421284634760704,0.002862275449101796,0.004606369426751592,0.004863745162305058,0.8227272727272725,0.09756304558680892,0.0046,0.6459183673469387,0.007600000000000001,0.004442359724994456,0.00956486146095718,0.004572455089820359
1705354050,0.6776374025973866,2.283939262000663,0.4833088968388857,18.9064221479354,0.30246196957566046,6.573989011628894,0.7071724406763208,3.5087988126902885,2.612865902541551,0.26378224501335756,0.27293765364780764,111419392,43581440,11730944,41230336,43188224,16637952,38813696,10080256,45051904,3014656,8847360,34044.67532467532,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,21.467,1.067,72.272,1.2,11.667,11.6,1,126.067,17.867,6.333,0,0,0,0,0.0029554140127388538,0.0031465250901694768,0.31617647058823517,0.06327594568380214,0.003,0.19023933333333334,0.0035263157894736843,0.0021479263694832557,0.007421284634760704,0.002862275449101796,0.004606369426751592,0.004863745162305058,0.8227272727272725,0.09756304558680892,0.0046,0.6459183673469387,0.007600000000000001,0.004442359724994456,0.00956486146095718,0.004572455089820359
1705354051,0.6776374025973866,2.283939262000663,0.4833088968388857,18.9064221479354,0.30246196957566046,6.573989011628894,0.7071724406763208,3.5087988126902885,2.612865902541551,0.26378224501335756,0.27293765364780764,111419392,43581440,11730944,41230336,43188224,16637952,38813696,10080256,45051904,3014656,8847360,34044.67532467532,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,21.467,1.067,72.272,1.2,11.667,11.6,1,126.067,17.867,6.333,0,0,0,0,0.0029554140127388538,0.0031465250901694768,0.31617647058823517,0.06327594568380214,0.003,0.1902282222222222,0.0035263157894736843,0.0021479263694832557,0.007421284634760704,0.002862275449101796,0.004606369426751592,0.004863745162305058,0.8227272727272725,0.09756304558680892,0.0046,0.6459183673469387,0.007600000000000001,0.004442359724994456,0.00956486146095718,0.004572455089820359
1705354052,0.6584959504267125,2.283939262000663,0.4833088968388857,18.9064221479354,0.3024619695756604,6.573989011628894,0.7071724406763208,3.5087988126902885,2.612865902541551,0.26378224501335756,0.19222729044834463,111419392,43581440,11730944,41230336,43188224,16637952,38813696,10080256,45051904,3014656,8847360,44528.99929336305,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,21.467,1.067,72.272,1.2,11.667,11.6,1,126.067,17.867,6.333,0,0,0,0,0.0029554140127388538,0.0031465250901694768,0.31617647058823517,0.06327594568380214,0.003,0.19021711111111114,0.0035263157894736843,0.0021479263694832557,0.007421284634760704,0.002862275449101796,0.004606369426751592,0.004863745162305058,0.8227272727272725,0.09756304558680892,0.0046,0.6459183673469387,0.007600000000000001,0.004442359724994456,0.00956486146095718,0.004572455089820359
1705354053,0.6584959504267125,1.863199584285774,0.4833088968388857,18.9064221479354,0.30246196957566046,6.573989011628894,0.7071724406763208,3.5087988126902885,2.612865902541551,0.26378224501335756,0.19661203703703858,111419392,43581440,11730944,41230336,43188224,16637952,38813696,10080256,45051904,3014656,8847360,44528.99929336305,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,21.467,1.067,72.272,1.2,11.667,11.6,1,124.533,16.333,6.333,0,0,0,0,0.0029554140127388538,0.0031465250901694768,0.31617647058823517,0.06327594568380214,0.003,0.19020600000000001,0.0035263157894736843,0.0021420289855072464,0.007426376440460948,0.002862275449101796,0.004606369426751592,0.004863745162305058,0.8227272727272725,0.09756304558680892,0.0046,0.6459183673469387,0.007600000000000001,0.004439108138238573,0.009536491677336749,0.004572455089820359
1705354054,0.6584959504267125,2.2319458409902535,0.4561195630973197,18.9064221479354,0.30246196957566046,6.635799031477021,0.7071724406763208,3.5087988126902885,2.612865902541551,0.26493521319710256,0.20099678362573256,111419392,43536384,11730944,41230336,43188224,16637952,38813696,10080256,45051904,3014656,8847360,44528.99929336305,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,21.467,1.067,72.272,0.733,11.667,11.6,1,124.533,16.333,6.333,0,0,0,0,0.0029554140127388538,0.0031465250901694768,0.31617647058823517,0.06327594568380214,0.003,0.19019488888888889,0.0035263157894736843,0.0021420289855072464,0.007426376440460948,0.002862275449101796,0.004606369426751592,0.004863745162305058,0.8227272727272725,0.09756304558680892,0.0046,0.6459183673469387,0.007600000000000001,0.004439108138238573,0.009536491677336749,0.004572455089820359
1705354055,0.6584959504267125,2.2319458409902535,0.4561195630973197,18.9064221479354,0.30246196957566046,6.635799031477021,0.7071724406763208,3.5087988126902885,1.47886686354027,0.26493521319710256,0.2053815302144266,111419392,43536384,11730944,41230336,43188224,16637952,38813696,10080256,45051904,3014656,8847360,44528.99929336305,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,21.467,1.067,72.272,0.733,11.667,11.6,1,124.533,16.333,6.333,0,0,0,0,0.0029554140127388538,0.0031465250901694768,0.31617647058823517,0.06327594568380214,0.003,0.19018377777777778,0.0035263157894736843,0.0021420289855072464,0.007426376440460948,0.002862275449101796,0.004606369426751592,0.004863745162305058,0.8227272727272725,0.09756304558680892,0.0046,0.6459183673469387,0.007600000000000001,0.004439108138238573,0.009536491677336749,0.004572455089820359
1705354056,0.6584959504267125,2.2319458409902535,0.4561195630973197,18.9064221479354,0.30246196957566046,6.635799031477021,0.7071724406763208,3.5520859368768094,1.5140239718249178,0.26493521319710256,0.20976627680312057,111419392,43536384,11730944,41230336,43188224,16637952,38813696,10080256,45056000,3014656,8847360,44528.99929336305,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.133,21.467,1.067,72.272,0.733,11.667,11.6,1,124.533,16.333,5.933,0,0,0,0,0.0029554140127388538,0.0031465250901694768,0.31617647058823517,0.06327594568380214,0.003,0.19017266666666666,0.0035263157894736843,0.0021420289855072464,0.007426376440460948,0.002869158878504673,0.004606369426751592,0.004863745162305058,0.8227272727272725,0.09756304558680892,0.0046,0.6459183673469387,0.007600000000000001,0.004439108138238573,0.009536491677336749,0.0045738317757009345
1705354057,0.6240051276335054,2.3351469260856,0.4561195630973197,18.9064221479354,0.30246196957566046,6.635799031477021,0.7071724406763208,3.5520859368768094,1.5538656594601095,0.26493521319710256,0.21415102339181458,111534080,43536384,11730944,41230336,43188224,16637952,38813696,10080256,45056000,3014656,8847360,76097.05346858395,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.8,22.533,0.6,73.605,0.733,11.667,11.8,1,125.6,16.4,6.733,0,0,0,0,0.0029687010954616583,0.0031630621642574873,0.2467391304347826,0.06247531886249962,0.003,0.19234172335600905,0.0035263157894736843,0.002098506069094304,0.007423537234042554,0.002862295081967213,0.004598748043818467,0.004893511895663478,0.7749999999999999,0.09736681215701526,0.0046,0.6657894736842106,0.007600000000000001,0.004425676937441643,0.009537898936170214,0.004572459016393443
1705354058,0.6240051276335054,2.3351469260856,0.4561195630973197,18.9064221479354,0.30246196957566046,6.635799031477021,0.7071724406763208,3.5520859368768094,1.5937073470953012,0.26493521319710256,0.2084010344615274,111534080,43536384,11730944,41230336,43188224,16637952,38813696,10080256,45056000,3014656,8847360,76097.05346858395,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.8,22.533,0.6,73.605,0.733,11.667,11.8,0.667,125.6,16.4,6.733,0,0,0,0,0.0029687010954616583,0.0031630621642574873,0.2467391304347826,0.06247531886249962,0.003,0.19233038548752834,0.0035714285714285713,0.002098506069094304,0.007423537234042554,0.002862295081967213,0.004598748043818467,0.004893511895663478,0.7749999999999999,0.09736681215701526,0.0046,0.6657894736842106,0.007749999999999999,0.004425676937441643,0.009537898936170214,0.004572459016393443
1705354059,0.6240051276335054,2.3351469260856,0.4561195630973197,18.880107781378392,0.30246196957566046,6.635799031477021,0.6037248988127196,3.5520859368768094,1.6335490347304928,0.26493521319710256,0.21262750726969495,111534080,43536384,11730944,40861696,43188224,16637952,38813696,10080256,45056000,3014656,8847360,76097.05346858395,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.8,22.533,0.6,73.605,0.733,11.933,11.8,0.667,130.733,16.4,6.733,0,0,0,0,0.0029687010954616583,0.0031630621642574873,0.2467391304347826,0.06247531886249962,0.003,0.19289489559164735,0.0035714285714285713,0.00216350162112089,0.007423537234042554,0.002862295081967213,0.004598748043818467,0.004893511895663478,0.7749999999999999,0.09736681215701526,0.0046,0.6830128205128208,0.007749999999999999,0.004436405743399723,0.009537898936170214,0.004572459016393443
